tweet,sentiment1
"reviewed bengaluru vaccination strategy health official today 1st phase 26,452 south 7,126 healthcare worker bommanahalli provided vaccine govt planned inoculate frontline worker phase 2 priority group phase 3 1/2 //t.co/qy2mj79o3r",2
vaccine covid-19 need available everyone cost,1
get vaccine //t.co/rdhqt7nf4k,2
"launched phase 3 trial covid19 vaccine pakistan vaccine developed chinese company total 40,000 people participate trial 7 country 8 10 000 pakistani initial result expected 4 6 month",2
engage daily gop base 'm constantly asked base say 1 rated host fox news defends white supremacy defends insurrectionist attack vaccine tucker audience gop base love agree,0
ah fucking hell morning one vaccine finally get u mess approved thalidomide trending uk course fucking country,0
vaccine outreach w local mutual aid group weekend based conversation think going see big increase vaccine uptake low-vaccination neighborhood visible daily walk-up vax center embedded neighborhood,2
uk said allow mixing-and-matching covid-19 vaccine get first shot one vaccine second shot another vaccine manufacturer said okay science based,1
i_r_brian iatse job listing administering covid vaccine canada required 5 year experience administering covid-19 vaccine,2
pfizer say jab 1 confers 52 efficacy 21 day day 42 zero govt creating perfect condition mutated strain vaccine-resistant would render vaccine useless. inept tory poshboy govt,1
wonder would vaccine queue still eu agreed may deal ..... 🤔,2
george w. bush chief staff first vaccine need deemed safe administered priority population president bush get line gladly camera,1
imagine israel india come together make covid19 vaccine label ‘ kosher ‘ jhatka certified 🤷‍♂️😭😭,2
letting virus run wild like u brazil endangers everyone imagine nation largely vaccinated outbreak surging elsewhere might happen might see rise variant eventually escape vaccine make everyone vulnerable 5/7,0
historic step us_fda authorizes pfizer biontech_group covid19 vaccine matter day first shot go arm time celebrate also reminder vaccine take time impact mask work bekind,1
make make sense 6 blood clot shut j j vaccine mass shooting still implement sensible gun laws🤯,1
old enough remember nothing supply people fucked get vaccine 8pm last week,0
u get vaccine cheese sausage counter even good friday //t.co/ycpkbpb4fv,1
"1st shipment johnson johnson covid-19 vaccine canada 304,800 dos vaccine arrived toronto pearson international airport today distributed province territory unlike vaccine 1 dose needed fully vaccinated",0
drug company around world getting excited united state view u.s. brazil place consider reliable hot spot covid-19 spread ideal place test vaccine,1
dear india please let manufactured controversy vaccine pricing bother get vaccinated asap 🙏🏻,2
get covid19 vaccine first 100daysofbiden,1
turn chloe ferry got engaged wayne lineker someone vulnerable get vaccine quicker fuming,0
sooo vaccine id required go mets game id required buy alcohol mlb game requiring id vote much mlb got,1
covid-truthers need vaccine,2
tomorrow get first vaccine shot boy 'm gon na next -- get another one three week later guess 'm gon na -- wait couple week let tell 'm gon na -- still wear mask place yeah transmission,1
california work anywhere sell food beverage make vaccine appointment target walmart convenient store retail location postmates pet stores- eligible right broad tier cover essential worker //t.co/hszzkstwim,1
frontliners first 👩‍⚕️💉 mexican health worker queue receive pfizer/biontech covid-19 vaccine december 27 2020 nurse doctor said regained peace mind strength continue fighting pandemic vaccinated 📷afp/pedro pardo //t.co/ftwxilgrur,1
exported vaccine modi place order vaccine modi delayed foreign vaccine modi allowed different ₹₹ vaccine modi fault vaccine shortage biden 'system cm entire political science logic godi medium bhakts,0
recent covid vaccine conversation family member 1 getting shot nope man know thing take med headache blood pressure right yup know [ pause ] point taken,1
yesterday 1 every 4 adult united state received first vaccine let keep going,1
wait guy switched covid fake actually deadly vaccine actually protect well covid deadly,0
biden hurt god radical socialist kid immune covid vaccine election day rampant voter fraud coronavirus totally control healthcare plan way cheeto hitler say anything get elected except know truth,2
"johnson johnson beginning huge final-stage study try prove single-dose covid-19 vaccine protect virus one world largest coronavirus vaccine study far testing 60,000 people //t.co/cwxnkxhi7z",1
slept scorpio need worry vaccine,2
way quickness disabled chronically ill people erased vaccine rollout 😬,0
going 2021 probably 2 approved vaccine new president optimistic nerve deserve,1
without vaccine good intelligent governance //t.co/yedteabiwx,1
tom brady old probably getting vaccine halftime,1
"sir patrick vallance uk chief scientific adviser £600,000 shareholding drug giant contracted develop covid-19 vaccine government prompting claim potential conflict interest",2
bought neon sign say pussy hang tiger print couch give vaccine,2
lajethrojenkins post old engagement ring rus cici got engaged lmaoooo imagine pressed,1
"friday got covid vaccine deptofdefense continuing lean forward vaccinating workforce keep nation safe today administered 1,144,697 dos … counting //t.co/ert6o4aban",1
idea ask white house staff family choose vaccine preemptive pardon prediction lot vaccine,2
great gop senator ron johnson want read american rescue plan senate floor give american another opportunity hear direct check vaccine funding resource school rental assistance small biz help anti-poverty measure,1
vaccine modi resignation save india,2
first briton received covid-19 vaccine shot -- landmark moment pandemic //t.co/qxwxhndns6,1
bombing syria vaccine,2
pres duterte asking developing covid-19 vaccine gmanews,2
vaccine export masterstroke vaccine import masterstroke vaccine 45+ masterstroke vaccine 18+ masterstroke vaccine free masterstroke vaccine money masterstroke shameless bhakts godi medium even lack oxygen cylinder masterstroke modi,1
fact teacher texas prioritized covid vaccine texas one 4 state mandated school open fall tell need know teacher texas regarded state leadership,2
new president-elect joe biden moderna vaccine development congratulate brilliant woman men produced breakthrough brought u one step closer beating virus //t.co/zgjzgygj0f //t.co/yytanubjxp,1
thanks would take russian covid vaccine .do really think putin care health american really,1
"philly black doctor covid-19 consortium provided covid-19 testing 20,000 people administering vaccine philly black community thank dr. alastanford //t.co/cp6mmg2crc",1
want live world thousand people india dying due lack vaccine million american whining loss freedom availability vaccine mask,1
promised vaccine drowsiness feel cheated one opportunity know human thing called sleep,2
oxford vaccine approved,2
one consideration get vaccine first likely die covid protect anybody using analysis engaging act intellectual perversion,1
seriously thetimes headline grossly irresponsible fine criticise vaccine management 🇩🇪 sound merkel refusing vaccine like/trust fact simply abiding german regulation //t.co/kn6ar1wkfj,1
