tweet,sentiment1
"apparently , shooting high school something somewhere tn . know . ’ t keep nonsense anymore . ’ re taking firearm , ’ re going make hate white people anyone . ’ m taking vaccine . close damn border .",0
"back-of-envelope . 5 event * * caused az vaccine , expect 1 event 2 mil jab . 2 mil people 50 put jab 1 week , expect ~2,000 infected , 20-30 seriously ill , 5 die . benefit/risk ratio high even * 1 * week . risk go unjabbed !",0
"`` messaging president trump gave american world left hospital ... probably reckless , deadly piece information heard , '' say rick bright , ousted vaccine director filed whistleblower complaint . `` virus deadly . '' http : //t.co/yolnclgnap",1
"mother got first vaccine dose . thank god . parent now shot hopefully , within 3 week , will shot . relief .",1
[ ] hey ottawa pharmacists/doctors ! az dos ? let u know ! ton super eager folk ottawa looking vaccine want send today ! # covid19 # covid19vaccine # covid19on # vhcon,1
"exciting news morning pfizer potential covid vaccine . make holding line transmission exercise hope . will defeat virus science , common sense , empathy , logistics . must governing philosophy generally .",1
"pfizer executive explain investor people may need third dose covid vaccine , addition regular yearly booster . company will soon begin plan hike price given `` significant opportunity vaccine '' http : //t.co/rvoy2782kn",1
"@ marcorubio attacking dr. fauci slanderous lie ? didn ’ t lie . worried shortage ppe healthcare worker & amp ; first responsible needed treat sick , squishy armed moron . meanwhile , jumped whole damn line vaccine . ’ re loser .",0
myth : health expert mainstream medium act 100 % consensus safety & amp ; efficacy covid-19 vaccine . reality : 50 % healthcare worker declining vaccines—part reason ~25 % available dos administered .,1
"episode , reason , hotness almost distracting . lol . ( please , ’ m begging . give vaccine . ) # wandavision http : //t.co/p6tkdvxupi",1
"friday , vaccine n't work shot staminkia juice never killed anybody ....... wash helmet , powder ball ready save life ........ going great day !",1
"yes , dolly parton part-funded research went towards moderna vaccine reported 94.5 % effectiveness . http : //t.co/tdyfwrnvsz",2
"gaffe alert . policing event , trump said aid vaccine . aid vaccine . http : //t.co/nyvb1jldzp",2
anyone think reaction people second dose covid vaccine medically concerning doesn ’ t know medicine stay lane,2
got moderna vaccine dodger stadium ! great baseball fan .. kinda perfect . http : //t.co/1ni8wnbdsn,1
"hi guy ! ’ m emmanuella ’ m pharmacist . may heard , first consignment covid-19 vaccine will arriving ghana tomorrow . must admit public education quite insufficient . light ’ d help",1
anyone think 're rushing vaccine n't give u another stimulus ? 've proven n't care health .,2
allowing vaccine maker supply open market mean govt stop even slow process free subsidised vaccination . large part india ’ t afford even rs250/dose . free mass vaccination mission mode must continue .,1
9 ) clear—still take vaccine . affected much . maybe % drop efficacy — 80-95 % still better 0 % protection don ’ t take !,1
"imagine uk overridden section northern ireland element brexit deal , imposing 'hard border ' , part control block export coronavirus vaccine . medium declaring fascism shore ! eu exactly ... silence !",0
"revealed : sir patrick vallance £600,000 shareholding firm contracted develop vaccine http : //t.co/eqogdwmuzm",0
"good news : big new supply j & amp ; j vaccine coming nyc . starting next week , add ' l 77k dos per week .",1
"american dying covid19 government n't enough money test people , distribute vaccine pay unemployment benefit 10 million people past march . republican voted president @ joebiden 's relief bill . every senate democrat . 'll pas .",0
"speaking local health department , turn 2020 aged 25 year still qualify covid vaccine yet . 😞",0
"family , particularly sister maeve , always inspired speak speak . love uncle , wrong vaccine . http : //t.co/npnbtoyhmq",1
's vaccine everyone 18 take & lt ; 3,2
`` vaccine passport '' beginning end individual liberty freedom america . see happening ?,2
n't vaccine yet krispy kreme tucker carlson ?,2
@ whitehouse coronavirus task force proud report johnson & amp ; johnson entered phase iii trial coronavirus vaccine . 're continuing work historic pace public & amp ; private partner produce safe & amp ; effective vaccine american ! http : //t.co/gx69se17lx,1
"medium help u a-z vaccine uptake . instead reporting people ’ s fear , start publishing interview folk made decision got . medium welcome stand outside pharmacy day long . look folk smiling eye .",1
"today , texas administered 100,000 vaccine single day first time . vaccine volume expected continue increase . provider working faster , covering region state . always voluntary , never forced .",1
@ gma ... dr fauci 's `` final plea '' holiday : `` sacrifice now save life illness make future much brighter ... 're going . vaccine right horizon . hang bit longer . '',1
"honestly ’ m keeping mask winter season now , regardless vaccine situation 🤷🏼‍♀️ healthiest winter whole life . sorry click bbz will pick mascara 😅",1
anybody want * slow * vaccine distribution . gqp full-blown death cult !,0
"providing safe & amp ; effective # covid19 vaccine european . authorised @ moderna_tx vaccine , 2nd vaccine approved eu . europe secured far 2 billion dos potential vaccine - enough protecting u # strongertogether http : //t.co/ujg4c997fk",1
"’ ve water station , don ’ t worry ’ s covid vaccine http : //t.co/hggn6q7nnk",2
"’ m definitely one weirdo think ’ s le nut vaccine , think ’ s le nut return essentially pre-pandemic life vaccine .",1
"goth girl getting vaccine , call cure",2
back “ cool box ” full covid vaccine giving second dos nursing home resident ! got “ big coat ” case # mamakhan watching ! http : //t.co/twsxa6ocim,1
breaking : minnesotan now received 1 million life-saving dos vaccine . milestone day .,2
pregnant ? taken birth control pill ? major elective surgery ? accepted risk blood clotting far exceeds anything seen covid vaccine . please vaccinated quickly .,1
@ nygovcuomo say doesn ’ t want covid vaccine trump now cuomo call trump bully saying won ’ t give vaccine cuomo .,2
breaking : critical care nurse new york among first u receive coronavirus vaccine : `` need part put end pandemic . '' http : //t.co/i8sifuddfv,1
"dear dr. harsh vardhan : dr. manmohan singh seek response , will write . wrote pm modi . best stay adult conversation . childish rant embarrassing . way , india developing country 2 vaccine .",1
breaking : astrazeneca say advanced trial data u.s. study covid-19 vaccine show 79 % effective . http : //t.co/rv47ki3m64,1
"american : `` 'm getting covid vaccine , n't trust put ! '' american : `` kick as ! mcrib back ! ''",2
@ realdonaldtrump 5 year ahead schedule ? ’ s pandemic ! pre-determined schedule vaccine . acknowledging german government contributed hundred million dollar finance pfizer-biontech vaccine ? !,2
"moderna pfizer vaccine “ essentially 100 percent effective serious disease , ” dr. paul offit , director vaccine education center child ’ s hospital philadelphia , said . “ ’ s ridiculously encouraging. ” ( 4/x )",0
smart clump sand think timing announcement coincidence . waited medium declared biden winner . hear vaccine .,1
"far year australia : one woman age 60 died covid-19 . 39 murdered men knew . scientist work virus vaccine . men , work cure pandemic .",0
"ah , spring ! young man 's fancy turn wondering vaccine line .",1
"understand need protect “ functioning ” government , hope @ joebiden @ kamalaharris getting vaccinated soon , jared ivanka vaccine nurse work ’ m going seriously pissed . http : //t.co/vshggj3fyk",0
"good news israel ✅ happens highest vaccination rate world . yup , vaccine work . give u reason optimism . http : //t.co/ndmy1qnt6g",1
"1,000,000,000 vaccine dos ! remarkable milestone hit today 4 month start vaccination . 177 country , 214 location around world .",1
"trump former first lady melania received covid vaccine wh back january , trump adviser confirms .",1
"mcconnell slowing financial support public health system state vaccine distributed . will cost u month , kill thousand american unnecessarily cost u billion health care cost .",0
"@ nypost 's shingle , flare immune response triggered . 's actually shingle vaccine prevent people 50 . vaccine n't give herpes , ffs .",2
seems vaccine risk going bad start giving people . 2 cent,0
listen family member tell need separate emotional feeling trump judge policy . think trump deserves credit vaccine . please excuse punch face bit,0
zimbabwe receives made india vaccine . another expression african solidarity . # vaccinemaitri http : //t.co/sjgsiltfec,2
"important move . today , asked vaccine workgroups look ca ’ s guidance consider broadening priority group 65+ asap .",1
blow fucking vaccine already ?,0
"tomorrow , will cross 300,000 death u covid-19 january , will pas 400,000 death . death will come infection already happened will week challenge stop spread 500k death vaccine will help . , must",1
plan ? distribute covid-19 vaccine team trained mall santa promising will first http : //t.co/apqobqemar,1
left zoom meeting israeli health minister . interested hear israel vaccinating people covid . said ’ s point immunity . make sense - save time cost wasted vaccine . aren ’ t ?,1
